paper_id	author_id	author_name	affiliation	country
133	557	Adalbertus Kamanzi	Institute of Rural Development Planning Tanzania	TZA
133	558	Editha Kokushubira	Institute of Rural Development Planning Tanzania	TZA
133	559	Jennifer Webster	University of Washington	USA
133	560	Richard J. Anderson	University of Washington	USA
134	561	Jennifer G. Kim	University of Illinois at Urbana-Champaign	USA
134	562	Hwajung Hong	Ulsan National Institute of Science and Technology	KOR
134	563	Karrie Karahalios	University of Illinois at Urbana-Champaign	USA
135	564	Ville Mäkelä	University of Tampere	FIN
135	565	Mohamed Khamis	LMU Munich	DEU
135	566	Lukas Mecke	Munich University of Applied Sciences	FIN
135	567	Jobin James	University of Tampere	DEU
135	568	Markku Turunen	University of Tampere	DEU
135	569	Florian Alt	Munich University of Applied Sciences	FIN
136	570	Alex Bowyer	Open Lab	GBR
136	571	Kyle Montague	Open Lab	GBR
136	572	Stuart Wheater	Arjuna Technologies	GBR
136	573	Ruth McGovern	Institute of Health & Society	GBR
136	574	Raghu Lingam	Institute of Health & Society	GBR
136	575	Madeline Balaam	KTH Royal Institute of Technology	SWE
137	576	Mi Feng	Worcester Polytechnic Institute	USA
137	577	Cheng Deng	Worcester Polytechnic Institute	USA
137	578	Lane Harrison	Worcester Polytechnic Institute	USA
137	579	Evan M. Peck	Bucknell University	USA
138	580	Matthew Conlen	University of Washington	USA
138	581	Sara Stalla	Carnegie Mellon University	USA
138	582	Chelly Jin	University of California	USA
138	583	Maggie Hendrie	ArtCenter College of Design	USA
138	584	Hillary Mushkin	California Institute of Technology	USA
138	585	Santiago Lombeyda	California Institute of Technology	USA
138	586	Scott Davidoff	NASA Jet Propulsion Laboratory	USA
139	587	Jane Gruning	University of Texas at Austin	USA
140	588	Kody R. Dillman	University of Calgary	CAN
140	589	Terrance Tin Hoi Mok	University of Calgary	CAN
140	590	Anthony Tang	National University of Singapore	SGP
140	591	Lora Oehlberg	National University of Singapore	SGP
140	592	Alex Mitchell	National University of Singapore	SGP
141	593	Andy Cockburn	University of Canterbury	NZL
141	594	Carl Gutwin	University of Saskatchewan	CAN
141	595	Alan Dix	University of Birmingham	GBR
142	596	Vít Rusnák	Université Paris-Sud	FRA
142	597	Caroline Appert	CNRS	FRA
142	598	Olivier Chapuis	Inria	FRA
142	599	Emmanuel Pietriga	Université Paris-Saclay	FRA
143	600	Eldon Schoop	University of California Berkeley	USA
143	601	James Smith	University of California Berkeley	USA
143	602	Bjoern Hartmann	University of California Berkeley	USA
144	603	Michael Fernandes	University of Washington	USA
144	604	Logan Walls	University of Washington	USA
144	605	Sean Munson	University of Washington	USA
144	606	Jessica Hullman	University of Washington	USA
144	607	Matthew Kay	University of Michigan	USA
145	608	Katrin Hänsel	Queen Mary University of London	GBR
145	609	Romina Poguntke	University of Stuttgart	DEU
145	610	Hamed Haddadi	Imperial College, London	GBR
145	611	Akram Alomainy	Queen Mary University of London	GBR
145	612	Albrecht Schmidt	Ludwig Maximilian	DEU
146	613	Drashko Nakikj	Columbia University	USA
146	614	Lena Mamykina	Columbia University	USA
147	615	Mikko Illi	Aalto University	FIN
147	616	Maria Karyda	Aalto University	FIN
147	617	Andrés Lucero	Aalto University	FIN
148	618	Jacob Thebault-Spieker	Virginia Tech	USA
148	619	Aaron Halfaker	Wikimedia Foundation	USA
148	620	Loren G. Terveen	University of Minnesota	USA
148	621	Brent Hecht	Northwestern University	USA
149	622	Rundong Tian	University of California Berkeley	USA
149	623	Sarah Sterman	University of California Berkeley	USA
149	624	Ethan Chiou	University of California Berkeley	USA
149	625	Jeremy Warner	University of California Berkeley	USA
149	626	Eric Paulos	University of California Berkeley	USA
150	627	Parastoo Abtahi	Stanford University	USA
150	628	Sean Follmer	Stanford University	USA
151	629	Janis Lena Meissner	Newcastle University	GBR
151	630	Angelika Strohmayer	Newcastle University	GBR
151	631	Peter Wright	Newcastle University	GBR
151	632	Geraldine Fitzpatrick	Technical University of Wien	AUT
152	633	Sarah Wiseman	University of London	GBR
152	634	Sandy J. J. Gould	University of Birmingham	GBR
153	635	Will Qiu	Stanford University	USA
153	636	Palo Parigi	Stanford University	USA
153	637	Bruno Abrahao	Stanford University	USA
154	638	Alice Thudt	University of Calgary	CAN
154	639	Uta Hinrichs	University of St Andrews	GBR
154	640	Samuel Huron	Université Paris-Saclay	FRA
154	641	Sheelagh Carpendale	University of Calgary	CAN
155	642	Azadeh Forghani	Simon Fraser University	CAN
155	643	Carman Neustaedter	Simon Fraser University	CAN
155	644	Manh C. Vu	Hanoi University of Science and Technology	VNM
155	645	Tejinder K. Judge	Google	USA
155	646	Alissa N. Antle	Simon Fraser University	CAN
156	647	Jon Back	Uppsala University	SWE
156	648	Laia Turmo Vidal	Uppsala University	SWE
156	649	Annika Waern	Uppsala University	SWE
156	650	Susan Paget	Swedish University of Agricultural Sciences	SWE
156	651	Eva Lotta Sallnäs Pysander	Royal Institute of Technology	SWE
157	652	Austin Z. Henley	University of Memphis	USA
157	653	Kıvanç Mu¸slu	Microsoft Research	USA
157	654	Maria Christakis	MPI-SWS	USA
157	655	Scott D. Fleming	University of Memphis	USA
157	656	Christian Bird	Microsoft Research	USA
158	657	Nazanin Andalibi	Drexel University	USA
158	658	Andrea Forte	Drexel University	USA
159	659	Himanshu Zade	University of Washington	USA
159	660	Margaret Drouhard	University of Washington	USA
159	661	Bonnie Chinh	University of Washington	USA
159	662	Lu Gan	University of Washington	USA
159	663	Cecilia Aragon	University of Washington	USA
160	664	Laewoo (Leo) Kang	Cornell University	USA
160	665	Steven J. Jackson	Cornell University	USA
160	666	Phoebe Sengers	Cornell University	USA
161	667	Yuki Koyama	National Institute of Advanced Industrial Science and Technology	JPN
161	668	Masataka Goto	National Institute of Advanced Industrial Science and Technology	JPN
162	669	Xiang ‘Anthony’ Chen	Carnegie Mellon University	USA
162	670	Stelian Coros	ETH Zurich	CHE
162	671	Scott E. Hudson	Carnegie Mellon University	USA
163	672	Bettina Nissen	University of Edinburgh	GBR
163	673	Larissa Pschetz	University of Edinburgh	GBR
163	674	Dave Murray-Rust	University of Edinburgh	GBR
163	675	Hadi Mehrpouya	Abertay Dundee University	GBR
163	676	Shaune Oosthuizen	University of Edinburgh	GBR
163	677	Chris Speed	University of Edinburgh	GBR
164	678	Hassan Khan	University of Waterloo	CAN
164	679	Urs Hengartner	University of Waterloo	CAN
164	680	Daniel Vogel	University of Waterloo	CAN
165	681	David Goedicke	University of Twente	NLD
165	682	Jamy Li	University of Twente	NLD
165	683	Vanessa Evers	University of Twente	NLD
165	684	Wendy Ju	Stanford University	USA
166	685	Katja Rogers	Ulm University	DEU
166	686	Mark Colley	Ulm University	DEU
166	687	David Lehr	Ulm University	DEU
166	688	Julian Fromme	Ulm University	DEU
166	689	Marcel Walch	Ulm University	DEU
166	690	Lennart E. Nacke	University of Waterloo	CAN
166	691	Michael Weber	Ulm University	DEU
167	692	Shiran Magrisso	Bezalel Academy of Arts and Design	ISR
167	693	Moran Mizrahi	The Hebrew University of Jerusalem	ISR
167	694	Amit Zoran	The Hebrew University of Jerusalem	ISR
168	695	Nina Kauffmann	BMW Group Research	DEU
168	696	Franz Winkler	BMW Group Research	DEU
168	697	Mark Vollrath	Technical University of Braunschweig	DEU
169	698	Blaine A. Price	The Open University	GBR
169	699	Ryan Kelly	The Open University	GBR
169	700	Vikram Mehta	The Open University	GBR
169	701	Ciaran McCormick	The Open University	GBR
169	702	Hanad Ahmed	University of Southampton	GBR
169	703	Oliver Pearce	Milton Keynes University Hospital	GBR
170	704	Di Lu	University of Pittsburgh	USA
170	705	Jennifer Marlow	FX Palo Alto Laboratory	USA
170	706	Rafal Kocielnik	University of Washington	USA
170	707	Daniel Avrahami	FX Palo Alto Laboratory	USA
171	708	Jasmin Niess	LMU Munich	DEU
171	709	Paweł W. Wo´zniak	University of Stuttgart	DEU
172	710	Nick Taylor	University of Dundee	GBR
172	711	Loraine Clarke	University of Dundee	GBR
173	712	Shaishav Siddhpuria	University of Waterloo	CAN
173	713	Sylvain Malacria	Inria	FRA
173	714	Mathieu Nancel	Inria	FRA
173	715	Edward Lank	University of Waterloo	CAN
174	716	Mary Beth Kery	Human-Computer Interaction Institute	USA
174	717	Marissa Radensky	Amherst College	USA
174	718	Mahima Arya	Human-Computer Interaction Institute	USA
174	719	Bonnie E. John	Bloomberg L. P.	USA
174	720	Brad A. Myers	Human-Computer Interaction Institute	USA
175	721	Karola Marky	Technical University of Darmstadt	DEU
175	722	Oksana Kulyk	Technical University of Darmstadt	DEU
175	723	Karen Renaud	Abertay University	GBR
175	724	Melanie Volkamer	Karlsruhe Institute of Technology	DEU
176	725	Deepak Ranjan Sahoo	Swansea University	GBR
176	726	Timothy Neate	Swansea University	GBR
176	727	Yutaka Tokuda	University of Sussex	GBR
176	728	Jennifer Pearson	Swansea University	GBR
176	729	Simon Robinson	Swansea University	GBR
176	730	Sriram Subramanian	University of Sussex	GBR
176	731	Matt Jones	Swansea University	GBR
177	732	Pui Chung Wong	City University of Hong Kong	CHN
177	733	Kening Zhu	City University of Hong Kong	CHN
177	734	Hongbo Fu	City University of Hong Kong	CHN
178	735	Samarth Singhal	Simon Fraser University	CAN
178	736	Carman Neustaedter	Simon Fraser University	CAN
178	737	William Odom	Simon Fraser University	CAN
178	738	Lyn Bartram	Simon Fraser University	CAN
178	739	Yasamin Heshmat	Simon Fraser University	CAN
179	740	Dominique Machuletz	University of Münster	DEU
179	741	Stefan Laube	University of Münster	DEU
179	742	Rainer Böhme	University of Münster	DEU
180	743	Jun Gong	Dartmouth College	USA
180	744	Zheer Xu	Dartmouth College	USA
180	745	Qifan Guo	Dartmouth College	USA
180	746	Teddy Seyed	University of Calgary	CAN
180	747	Xiang ‘Anthony’ Chen	Carnegie Mellon University	USA
180	748	Xiaojun Bi	Stony Brook University	USA
180	749	Xing-Dong Yang	Dartmouth College	USA
181	750	Martin Schmitz	Technical University of Darmstadt	DEU
181	751	Martin Herbers	Technical University of Darmstadt	DEU
181	752	Niloofar Dezfuli	Technical University of Darmstadt	DEU
181	753	Sebastian Gunther	Technical University of Darmstadt	DEU
181	754	Max Mühlhäuser	Technical University of Darmstadt	DEU
182	755	Farnaz Irannejad Bisafar	College of Computer and Information Science	USA
182	756	Lina Itzel Martinez	Bouvé College of Health Sciences	USA
182	757	Andrea G. Parker	College of Computer and Information Science	USA
183	758	Seonwook Park	ETH Zurich	CHE
183	759	Christoph Gebhardt	ETH Zurich	CHE
183	760	Roman Radle	Aarhus University	DNK
183	761	Anna Maria Feit	Aalto University	FIN
183	762	Hana Vrzakova	University of Eastern Finland	FIN
183	763	Niraj Ramesh Dayama	Aalto University	FIN
183	764	Hui-Shyong Yeo	University of St Andrews	GBR
183	765	Clemens N. Klokmose	Aarhus University	DNK
183	766	Aaron Quigley	University of St Andrews	GBR
183	767	Antti Oulasvirta	Aalto University	FIN
183	768	Otmar Hilliges	ETH Zurich	CHE
184	769	Rahul Arora	University of Toronto	CAN
184	770	Rubaiat Habib Kazi	Autodesk Research	CAN
184	771	Tovi Grossman	Autodesk Research	CAN
184	772	George Fitzmaurice	Autodesk Research	CAN
184	773	Karan Singh	University of Toronto	CAN
185	774	April Tyack	Queensland University of Technology	AUS
185	775	Peta Wyeth	Queensland University of Technology	AUS
185	776	Madison Klarkowski	Queensland University of Technology	AUS
186	777	Hugo Romat	Université Paris-Sud	FRA
186	778	Caroline Appert	Université Paris-Sud	FRA
186	779	Benjamin Bach	University of Edinburgh	GBR
186	780	Nathalie Henry-Riche	Microsoft Research	FRA
186	781	Emmanuel Pietriga	Université Paris-Sud	FRA
187	782	Steven Nagels	Hasselt University	BEL
187	783	Raf Ramakers	Hasselt University	BEL
187	784	Kris Luyten	Hasselt University	BEL
187	785	Wim Deferme	Hasselt University	BEL
188	786	Meng-Ju Hsieh	National Taiwan University of Science and Technology	TWN
188	787	Rong-Hao Liang	Eindhoven University of Technology	NLD
188	788	Da-Yuan Huang	National Taiwan University of Science and Technology	TWN
188	789	Jheng-You Ke	National Taiwan University of Science and Technology	TWN
188	790	Bing-Yu Chen	National Taiwan University	TWN
189	791	Susanne Poeller	University of Trier	DEU
189	792	Nicola Baumann	University of Trier	DEU
189	793	Max V. Birk	University of Saskatchewan	CAN
189	794	Regan L. Mandryk	University of Saskatchewan	CAN
190	795	Ana Paula Chaves	UTFPR-CM	BRA
190	796	Marco Aurelio Gerosa	Northern Arizona University	USA
191	797	Julianne Romanosky	University of Maryland	USA
191	798	Marshini Chetty	Princeton University	USA
192	799	Melissa J. Rogerson	University of Melbourne	AUS
192	800	Martin R. Gibbs	University of Melbourne	AUS
192	801	Wally Smith	University of Melbourne	AUS
193	802	Arup Kumar Ghosh	University of Central Florida	USA
193	803	Karla Badillo-Urquiola	University of Central Florida	USA
193	804	Mary Beth Rosson	Pennsylvania State University	USA
193	805	Heng Xu	Pennsylvania State University	USA
193	806	John M. Carroll	Pennsylvania State University	USA
193	807	Pamela J. Wisniewski	University of Central Florida	USA
194	808	Narges Mahyar	University of California San Diego	USA
194	809	Michael R. James	Carnegie Mellon University	USA
194	810	Michelle M. Ng	Harvard University	USA
194	811	Reginald A. Wu	University of California San Diego	USA
194	812	Steven P. Dow	University of California San Diego	USA
195	813	Julien Gori	Université Paris-Saclay	FRA
195	814	Olivier Rioul	Université Paris-Saclay	FRA
195	815	Yves Guiard	Université Paris-Saclay	FRA
195	816	Michel Beaudouin-Lafon	Université Paris-Saclay	FRA
196	817	Eda Zhang	New Oriental Education & Technology Group	CHN
196	818	Gabriel Culbertson	Cornell University	USA
196	819	Solace Shen	Cornell University	USA
196	820	Malte Jung	Cornell University	USA
197	821	Leona Holloway	Monash University	AUS
197	822	Kim Marriott	Monash University	AUS
197	823	Matthew Butler	Monash University	AUS
198	824	Ryo Suzuki	University of Colorado Boulder	USA
198	825	Jun Kato	National Institute of Advanced Industrial Science and Technology	JPN
198	826	Mark D. Gross	University of Colorado Boulder	USA
198	827	Tom Yeh	University of Colorado Boulder	USA
199	828	Madiha Tabassum	University of North Carolina at Charlotte	USA
199	829	Abdulmajeed Alqhatani	University of North Carolina at Charlotte	USA
199	830	Marran Aldossari	University of North Carolina at Charlotte	USA
199	831	Heather Richter Lipford	University of North Carolina at Charlotte	USA
200	832	Sabrina Hauser	Simon Fraser University	CAN
200	833	Ron Wakkary	Simon Fraser University	CAN
200	834	William Odom	Simon Fraser University	CAN
200	835	Peter-Paul Verbeek	University of Twente	NLD
200	836	Audrey Desjardins	University of Washington	USA
200	837	Henry Lin	Simon Fraser University	CAN
200	838	Matthew Dalton	Simon Fraser University	CAN
200	839	Markus Schilling	Simon Fraser University	CAN
200	840	Gijs de Boer	University of Twente	NLD
201	841	Rachel Eardley	Cardiff Metropolitan University	GBR
201	842	Anne Roudaut	University of Bristol	GBR
201	843	Steve Gill	Cardiff Metropolitan University	GBR
201	844	Stephen J. Thompson	Cardiff Metropolitan University	GBR
202	845	Anja Thieme	Microsoft Research	GBR
202	846	Cynthia L. Bennett	University of Washington	USA
202	847	Cecily Morrison	Microsoft Research	GBR
202	848	Edward Cutrell	Microsoft Research	USA
202	849	Alex S. Taylor	University of London	GBR
203	850	LouAnne E. Boyd	University of California Irvine	USA
203	851	Saumya Gupta	University of California Irvine	USA
203	852	Sagar B. Vikmani	University of California Irvine	USA
203	853	Carlos M. Gutierrez	University of California Irvine	USA
203	854	Junxiang Yang	Cornona Del Mar High School	USA
203	855	Erik Linstead	Computer Science Chapman University	USA
203	856	Gillian R. Hayes	University of California Irvine	USA
204	857	Emre Aksan	ETH Zürich	CHE
204	858	Fabrizio Pece	ETH Zürich	CHE
204	859	Otmar Hilliges	ETH Zürich	CHE
205	860	Gerard Wilkinson	Newcastle University	GBR
205	861	Tom Bartindale	Newcastle University	GBR
205	862	Tom Nappey	Newcastle University	GBR
205	863	Michael Evans	Newcastle University	GBR
205	864	Peter Wright	Newcastle University	GBR
205	865	Patrick Olivier	Newcastle University	GBR
206	866	Joseph Jay Williams	National University of Singapore	SGP
206	867	Anna N. Rafferty	Carleton College	USA
206	868	Dustin Tingley	Harvard University	USA
206	869	Andrew Ang	Harvard University	USA
206	870	Walter S. Lasecki	University of Michigan	USA
206	871	Juho Kim	KAIST	KOR
207	872	Alexandra Vtyurina	University of Waterloo	CAN
207	873	Adam Fourney	Microsoft Research	USA
208	874	Alla Vovk	Oxford Brookes University	GBR
208	875	Fridolin Wild	Oxford Brookes University	GBR
208	876	Will Guest	Oxford Brookes University	GBR
208	877	Timo Kuula	VTT Technical Research Centre of Finland Ltd	FIN
209	878	Florian ‘Floyd’ Mueller	RMIT University	AUS
209	879	Richard Byrne	RMIT University	AUS
209	880	Josh Andres	RMIT University	AUS
209	881	Rakesh Patibanda	RMIT University	AUS
210	882	Dominic DiFranzo	Cornell University	USA
210	883	Samuel Hardman Taylor	Cornell University	USA
210	884	Franccesca Kazerooni	Cornell University	USA
210	885	Olivia D Wherry	Cornell University	USA
210	886	Natalya N Bazarova	Cornell University	USA
211	887	Elissa M. Redmiles	University of Maryland	USA
